;school;Y;X;M;Z1;Z2;Z3
381;20;42.66533976;1.611218952;51.45024339;0.77364667;1;0.098108603
382;20;47.10484722;0.565624607;51.28122878;-0.208377098;0;-0.869330035
383;20;41.2255629;1.207290747;50.78638158;-0.31528612;0;1.558782007
384;20;41.96538936;0.563037102;47.06500118;-0.040974606;1;-1.119913183
385;20;41.88186821;1.027575776;47.39472166;-0.215491672;0;-0.851658201
386;20;48.48219221;0.784642596;51.58998966;-0.037107156;0;-0.381334715
387;20;49.39908921;1.815059336;54.07231268;-0.060823686;1;-0.179417309
388;20;46.02558219;0.202061088;51.39974821;-0.736171753;0;-1.170439932
389;20;42.04978816;1.332405147;50.70303947;-0.541939974;1;-0.29356226
390;20;43.5065398;2.366024471;51.10307608;0.658679347;0;0.135758907
391;20;49.79951507;1.211383245;53.03789473;0.305998529;1;-0.738894573
392;20;44.05544224;0.515170082;48.4257642;-0.600645082;1;0.685969674
393;20;38.38453981;0;53.9118254;-0.694507589;1;-0.733251445
394;20;41.01441382;0.92133908;47.64648408;0.585559849;0;-0.494579959
395;20;45.54898966;1.010778649;48.29421627;-0.891064746;1;-1.265630422
396;20;43.09201958;2.311446917;47.26859194;0.347956842;0;-0.177551437
397;20;46.34489067;0;48.00803078;-0.232461789;1;-0.921260047
398;20;43.89269361;2.836287903;49.27232649;0.235008022;0;-0.56885474
399;20;46.05815692;0;50.20136533;-0.49138825;1;-0.363594302
400;20;48.56281041;0;53.44770472;0.998426225;1;0.38618669
401;21;42.49680232;0.938066945;49.25017223;-0.020212873;0;0.239586483
402;21;44.65373601;1.206447475;47.71718697;-0.133716196;1;0.896863484
403;21;43.74082519;2.769988358;48.56472246;0.386303155;1;1.413679073
404;21;44.97052699;2.284007891;51.27512446;-0.204946612;1;-0.074424274
405;21;42.90157258;2.304261864;49.53502048;-0.851459415;0;0.191943642
406;21;41.52964922;1.755050435;47.4461657;0.1446522;1;0.366899239
407;21;48.08718457;1.992475634;54.691969;-0.596432198;0;-1.254860439
408;21;47.72382888;4.230034181;51.57370312;0.946758266;0;0.685555961
409;21;48.67423002;1.344408504;55.28174188;-1.520734761;1;-0.780421356
410;21;52.06062595;2.474643305;57.74466743;0.554727652;0;1.659048321
411;21;46.47890779;3.829071787;49.40791829;0.775252805;0;-0.013956846
412;21;47.19030842;1.026590027;50.65653055;-0.731187768;0;0.82641181
413;21;44.85410459;1.936430178;51.05063995;0.79903762;1;-0.35538822
414;21;44.54971057;0;53.70327788;0.015868641;1;-2.421947525
415;21;49.18569037;3.398478441;52.69203858;2.233508484;1;1.707030138
416;21;46.85535194;0.413308654;48.09962996;-0.828032514;0;1.388300347
417;21;43.33192466;1.345016813;47.21028404;-2.090041898;1;-1.695370381
418;21;42.69236317;4.317652783;51.5806516;1.766027199;0;-1.012133813
419;21;47.7941272;1.158259089;49.2404524;-0.081391371;0;-0.449083351
420;21;47.31784109;0.732578089;50.95380392;-1.075391473;0;-1.088624629
421;22;45.03464326;1.107082909;50.65357619;0.072311005;1;2.522521624
422;22;53.07317026;1.428656625;53.93824906;0.445265277;1;0.30237406
423;22;50.69524483;2.668738777;54.26803221;-0.935341275;0;-0.568632345
424;22;49.37662932;4.043649945;51.25567062;0.888976807;0;1.84383792
425;22;39.98319546;1.413749791;46.8732655;-0.564470924;0;-0.563047157
426;22;47.91601674;1.437432042;53.85485285;-0.844780894;0;-0.183099776
427;22;47.7854437;0.966760304;52.18852742;-0.673842092;1;0.1956807
428;22;43.02984464;1.797517439;46.85125087;-0.383762106;0;-0.854834506
429;22;42.27108522;1.107643211;48.06559234;-0.230273313;1;-0.155086418
430;22;42.21133131;0.382184742;48.77710702;-2.121709075;1;-0.303618652
431;22;38.32604943;1.538289835;49.9679061;-0.806556022;0;-0.045189379
432;22;43.50824403;3.082513144;53.76921823;-0.452891749;1;0.741194061
433;22;43.96899027;0.482117236;52.70641265;-0.765606529;0;0.253168282
434;22;39.80516557;1.442228241;44.22356917;-1.962236569;0;-0.336946579
435;22;45.21936609;1.947181413;52.21754039;-0.368124566;0;-0.922715047
436;22;43.45202918;2.776276728;50.68489824;1.684999725;0;1.147899623
437;22;47.9553822;1.161577364;51.95515331;-1.137521436;0;0.593270922
438;22;47.93077721;3.101336745;51.03772191;0.787271361;1;0.129028639
439;22;49.98323443;1.982313625;52.45372438;0.731025267;1;-0.897838378
440;22;49.84650023;3.032414299;52.68066161;0.332516983;0;-0.043014529
441;23;49.64183899;1.889167698;50.61562641;-0.854752389;0;-0.532345259
442;23;40.14355461;0.029228134;47.88840645;-1.160310333;1;0.149420054
443;23;45.62075065;2.139016732;51.55335209;-0.247652596;0;0.132653476
444;23;48.21767315;4.034857121;48.84569575;0.630009431;1;-1.187736709
445;23;40.50602816;2.045467079;48.72711386;0.229049439;0;2.180532053
446;23;52.99501435;4.852682464;51.80223067;2.027840122;0;-0.70394482
447;23;47.67338763;2.703381952;52.04755745;-0.147417861;1;0.037585071
448;23;47.52207675;2.726036873;51.51615767;-0.840491358;0;1.120858514
449;23;38.4249953;1.119412144;44.83273271;-1.832969085;0;-2.05955207
450;23;38.46800955;3.062037688;48.48272266;0.163806;1;0.368327648
451;23;49.158369;2.231352841;53.02615478;-1.121994604;0;0.478319074
452;23;50.3727028;2.725101643;54.18818415;-0.486370389;0;-0.406053414
453;23;40.29686794;0.997150802;45.08727466;0.329880177;1;-1.27099234
454;23;40.12186822;0.402425949;49.23964587;-1.077319923;1;-1.038545169
455;23;43.84606977;2.692610319;48.31959177;-0.393928232;1;0.881009584
456;23;51.95497048;2.370412947;53.35141348;1.575536101;0;0.029760689
457;23;49.92359099;2.60280678;51.85309144;0.679105806;0;-0.087542188
458;23;46.71594257;3.869787521;54.7913711;-0.682007052;0;0.018503442
459;23;50.20078389;1.488622099;50.1539072;-0.378694083;1;0.823857351
460;23;42.49542667;2.142946304;46.28760898;0.033697631;1;-0.227657896
461;24;52.22874112;4.53122206;51.75293292;0.720520141;1;1.430622486
462;24;46.41119957;3.52189833;51.08947837;0.405400618;1;-0.875062418
463;24;43.99037042;1.097221619;50.62985899;0.436069357;1;0.380036719
464;24;47.64063016;2.033457372;48.93675414;-0.207032289;0;2.134317615
465;24;44.92878374;2.300349486;50.42949299;-0.213477838;1;0.088987768
466;24;42.09079512;2.727235414;52.21864726;0.240988586;0;0.481709388
467;24;49.94672932;0.171682402;50.86525754;-1.699138642;0;-0.398842275
468;24;49.927411;3.157590141;52.91290693;1.52802863;0;2.684203542
469;24;54.18606312;1.89599306;51.51173729;-0.29790375;0;-0.589274812
470;24;43.17204474;1.873108412;49.06736539;0.517325404;0;-0.224314573
471;24;43.65964605;3.330799448;48.91365225;1.342459063;0;-0.062487425
472;24;48.79023;3.292833005;50.78595523;1.963913849;1;0.057656287
473;24;40.37132489;2.079208473;47.23196661;-0.632991434;0;0.154120609
474;24;40.53961878;3.337096866;49.77905761;-0.102619279;0;2.297153489
475;24;39.38134368;0;47.70626531;-1.669625392;1;0.367635461
476;24;47.94269763;1.619787922;48.83593544;0.257890541;1;-0.28244379
477;24;44.09560479;1.065843883;53.03923625;-0.083052359;1;0.090198809
478;24;47.74120939;1.806485416;50.25342129;0.523760831;0;-0.484359712
479;24;43.95215551;0.492264778;50.37658342;0.172415828;1;0.237627991
480;24;42.43391405;0.300274315;47.77457884;-1.853931143;0;0.494314582
481;25;48.34493272;0.467248605;51.37278316;-0.998640508;0;-0.964166885
482;25;47.56737017;0.46187192;49.51409689;-0.953630705;0;-2.126572771
483;25;46.60722527;1.151340359;49.03516145;0.810817619;1;0.096066398
484;25;44.73871769;2.868520579;47.08640101;-1.473227409;0;-0.638277161
485;25;45.41569071;4.247150976;54.97840164;0.824267367;0;0.145586099
486;25;46.78924997;2.868633249;52.26723085;1.533193831;1;1.598668141
487;25;40.04722201;1.364294122;49.47211544;-0.567801478;1;0.641158895
488;25;50.24034811;2.399527458;52.63332548;-0.170631538;1;-0.342609367
489;25;51.02015171;2.994396022;52.70229105;1.141835601;1;1.476717529
490;25;42.36697583;0.624313077;53.25128144;-1.439273354;1;0.240448982
491;25;43.97598906;0;47.45688294;-1.221525182;1;-0.893924421
492;25;42.80276413;1.134571062;50.94912794;0.832087865;1;2.120042929
493;25;49.06862097;0.463226834;48.33839378;-1.856959328;1;-0.259969851
494;25;43.87062772;2.453496094;48.94765854;-0.895813577;0;-0.852474839
495;25;42.70514217;1.714133981;46.15000718;0.790730411;1;-0.208574813
496;25;45.84532402;3.245718791;48.48623801;0.17365608;1;0.783854747
497;25;45.85260688;1.795717822;50.79524834;0.137664785;0;-1.084262532
498;25;46.80475891;1.535191006;49.6363553;-0.971845652;1;-0.364502938
499;25;43.26355478;3.355238888;51.7239017;1.810939181;0;-0.268621475
500;25;54.10654618;3.211659712;56.21337292;1.488163529;1;1.674171322
501;26;43.5244029;1.12931548;44.78483508;0.011824764;0;0.460176884
502;26;45.57226112;1.194113923;50.89478424;-1.233547805;0;2.063989268
503;26;41.07355322;0;46.56337234;-1.360662241;1;-0.340732403
504;26;40.80385967;1.294512516;51.773478;0.483101866;0;0.012364911
505;26;40.44819533;1.624836173;52.06207529;-0.276536256;0;-1.716693328
506;26;37.8267756;0.75791961;45.3216702;-0.31505521;0;-1.785121227
507;26;40.35806033;0.680207418;52.84025315;-0.336185979;0;0.123942106
508;26;52.30077548;3.36272327;51.81240842;1.487490203;1;0.802428984
509;26;47.04559642;0.38852666;48.59038621;0.513053746;1;0.781066306
510;26;45.28728763;0.767834776;52.44356253;-0.307497259;0;-0.927573565
511;26;45.39865649;0;47.63953563;-2.582682514;1;1.764311055
512;26;47.34368931;0.778279123;49.18787649;1.288736573;0;0.206494738
513;26;52.51566767;3.007709366;52.30989054;0.603760302;0;0.897366852
514;26;41.75204368;2.220729791;50.28746621;0.130201343;0;-1.009005662
515;26;42.19028462;0.11121505;47.69797965;0.216206559;1;-0.234129128
516;26;48.91907639;0.166768587;46.76228155;-0.836787967;1;-0.219794665
517;26;46.13588974;1.785389181;56.25632082;-0.112215762;0;1.199343453
518;26;47.26804598;1.315385439;49.76958642;-2.096616122;1;-0.882032618
519;26;46.62784821;0.308109343;47.65581315;-0.086618614;1;1.673278982
520;26;44.91598476;1.119447162;48.02092419;-0.494724031;0;1.233701711
521;27;42.18212664;0.374960939;50.64521181;-1.241385712;1;0.082024561
522;27;51.03750391;3.12832792;55.06432557;1.195297564;1;1.746343414
523;27;45.31755611;1.919047212;51.05590874;-0.652172949;1;-0.353099891
524;27;48.87197088;3.019915153;56.20266088;1.593966061;0;-0.229775719
525;27;45.19842048;1.466809016;54.54988216;0.479016701;0;-0.057350369
526;27;43.91462285;2.058467019;49.64944319;-0.865230093;0;-0.620573836
527;27;48.90745657;3.292425314;52.14248169;0.882853887;1;2.037691942
528;27;42.79027876;3.251266746;49.93259722;2.270658238;0;0.121868431
529;27;42.60610845;2.148681219;51.04318477;0.049989978;0;0.65078291
530;27;44.4922611;2.059838658;49.0055372;0.142793791;0;0.445930917
531;27;51.84779899;3.377265927;52.81591639;0.815739787;0;1.072189751
532;27;44.32218449;0.779385688;52.88693856;-1.07364507;1;-1.174623699
533;27;48.10283424;2.221271835;55.19807968;-0.340670413;1;1.997815352
534;27;48.00307499;2.31005223;54.21458156;-0.738891043;1;1.57717116
535;27;46.57756831;2.463033027;52.73399335;-0.198861261;0;-2.753204097
536;27;44.12945675;2.463875247;50.0031944;0.880888827;0;0.608125709
537;27;44.11659071;2.27005599;53.38471974;-0.280877203;0;1.436927933
538;27;46.04039525;0.952714853;49.99564531;-1.153606182;1;1.120100219
539;27;51.23727235;3.889435468;52.6891253;-0.159045577;1;0.39141761
540;27;42.708681;1.159072559;48.97406336;-0.159644591;0;-0.065113345
541;28;44.28435524;2.162507331;51.09789781;-1.377904641;1;-0.354622557
542;28;42.70224356;1.7239392;45.60990779;-1.003738344;0;-1.479378127
543;28;44.17919653;1.75466737;51.36006265;-1.685865796;0;-1.299918
544;28;47.07686256;1.711947367;48.50496307;-0.331495415;1;-0.824165959
545;28;50.36209012;2.330690765;56.04560227;-0.806465428;1;1.277059053
546;28;51.95341785;2.490145954;53.37340243;1.232147098;1;0.923774335
547;28;43.32596291;1.763592294;49.49093926;-1.106464051;0;0.098221301
548;28;48.52488282;1.835383317;50.15155926;0.697908803;1;-0.126851616
549;28;54.65844919;2.61106256;56.43406264;0.183561156;0;-1.208795226
550;28;49.52393134;3.690982551;52.49962729;1.406967513;1;0.385802786
551;28;42.40491956;0;50.33208618;-0.783154357;0;-1.267777475
552;28;45.35752473;3.030969607;51.99702057;-0.50273516;1;-0.933687435
553;28;41.32232956;4.098973219;45.79567819;0.699978418;0;0.465949772
554;28;50.41322863;3.493656858;53.68990808;0.760986087;0;2.617843934
555;28;46.97787154;2.712762311;53.24421948;0.192498343;1;-0.516843773
556;28;45.40548009;0.038265479;52.67481283;-1.30089194;1;0.117954212
557;28;46.99612266;1.773971549;54.76820642;-0.939301036;0;-2.180717178
558;28;45.20089807;2.546486778;50.45844668;2.00788566;0;1.51267478
559;28;43.91007035;1.705517103;52.33862018;-0.492177008;0;0.299817511
560;28;48.46629831;0;53.89834277;-2.042060578;1;0.022157747
561;29;43.54473074;0.883850658;48.322093;0.984147636;1;-1.356458357
562;29;42.84180425;0;46.99734443;-0.835141622;0;-0.747538115
563;29;46.84580229;1.02440241;50.03190512;-0.410276483;0;-1.227222062
564;29;48.11088094;0;50.785118;-0.276644114;0;-2.257489265
565;29;44.14560939;0.198149595;42.60215976;0.553683123;0;-2.24169767
566;29;46.43725489;1.8677818;51.34494107;1.087035349;0;-1.039811808
567;29;44.26709525;0.006444401;48.24134939;-0.651571637;0;-1.982310535
568;29;51.15028462;1.219692306;52.63341307;-0.315090296;1;0.408143347
569;29;41.0232728;1.528205779;47.74191556;-0.18694581;1;0.498252731
570;29;49.34065379;1.020063305;52.91923303;0.026870749;1;-0.512336211
571;29;48.64036533;0.589870467;53.36354111;0.589619661;1;-0.667314047
572;29;46.57927408;1.224864053;49.8070312;-0.573135412;0;-0.137553661
573;29;42.24494916;0;52.09086641;0.148739257;1;1.271624616
574;29;51.73092752;1.6021152;52.77687624;0.851798911;0;-0.076356106
575;29;42.43271491;0;49.33120825;-1.68293891;1;-0.454891973
576;29;45.0741278;2.986419877;48.65326857;0.519368236;0;0.77684866
577;29;47.08423561;1.55413303;53.83772089;-0.718607598;0;0.153191616
578;29;41.99016437;2.025525423;51.90658946;0.853879192;1;0.323433586
579;29;46.71129046;0.970732933;51.95567576;-0.062331195;0;0.670446168
580;29;48.7192446;1.442210523;52.47096429;-0.402194177;1;-1.902057124
581;30;40.73898559;1.762172685;47.61330221;0.499308329;0;0.956803595
582;30;44.47084694;0;49.4328749;-0.134943224;1;0.022490104
583;30;45.62627729;1.008246789;50.81976699;-0.26477942;1;0.718379003
584;30;42.26038895;1.609538637;47.49914273;-0.763836933;1;0.058252425
585;30;46.80131127;1.860815156;50.61867295;-0.427376578;0;0.29791432
586;30;43.28302766;2.118917963;46.20516178;-0.898859784;0;-1.020280929
587;30;44.54287308;3.488005626;51.75516678;-0.034750784;0;0.757491486
588;30;50.8306899;2.698175518;55.2905098;-0.055548136;0;-0.130027162
589;30;42.43624791;1.356706802;50.20159247;0.586792472;0;-1.879241902
590;30;44.6044438;0.093125132;47.72902449;-1.40081744;1;-0.948236024
591;30;50.37697272;1.637368975;50.89883837;-0.130220078;1;1.223425676
592;30;44.75202004;1.183342265;49.44915461;0.504924207;1;-1.007552004
593;30;47.74855906;2.315498373;55.99457081;0.298694032;0;-0.190501843
594;30;47.04036076;4.610305819;47.18917157;2.925858477;1;2.223043786
595;30;45.33642777;1.558981333;51.65977496;0.568355185;0;-0.787024149
596;30;45.01804001;1.797493313;46.45972759;-0.233407824;0;-1.075048541
597;30;51.31848219;0.690738739;52.28168138;0.64792778;0;-1.1695698
598;30;48.30328412;2.360597979;53.18549785;0.039401226;0;1.182789396
599;30;49.73827037;0.709372048;51.76954394;-0.56633987;0;-0.071034346
600;30;47.07650727;1.091478318;53.05114286;-1.169568145;1;-0.626676798
